10675	FRANK	5	1997-09-19 00:00:00.000	1997-10-17 00:00:00.000	1997-09-23 00:00:00.000	Munchen	Germany
10676	TORTU	2	1997-09-22 00:00:00.000	1997-10-20 00:00:00.000	1997-09-29 00:00:00.000	Mexico D.F.	Mexico
10677	ANTON	1	1997-09-22 00:00:00.000	1997-10-20 00:00:00.000	1997-09-26 00:00:00.000	Mexico D.F.	Mexico
10678	SAVEA	7	1997-09-23 00:00:00.000	1997-10-21 00:00:00.000	1997-10-16 00:00:00.000	Boise	USA
10679	BLONP	8	1997-09-23 00:00:00.000	1997-10-21 00:00:00.000	1997-09-30 00:00:00.000	Strasbourg	France
10680	OLDWO	1	1997-09-24 00:00:00.000	1997-10-22 00:00:00.000	1997-09-26 00:00:00.000	Anchorage	USA
10681	GREAL	3	1997-09-25 00:00:00.000	1997-10-23 00:00:00.000	1997-09-30 00:00:00.000	Eugene	USA
10682	ANTON	3	1997-09-25 00:00:00.000	1997-10-23 00:00:00.000	1997-10-01 00:00:00.000	Mexico D.F.	Mexico
10683	DUMON	2	1997-09-26 00:00:00.000	1997-10-24 00:00:00.000	1997-10-01 00:00:00.000	Nantes	France
10684	OTTIK	3	1997-09-26 00:00:00.000	1997-10-24 00:00:00.000	1997-09-30 00:00:00.000	Koln	Germany
10685	GOURL	4	1997-09-29 00:00:00.000	1997-10-13 00:00:00.000	1997-10-03 00:00:00.000	Campinas	Brazil
10686	PICCO	2	1997-09-30 00:00:00.000	1997-10-28 00:00:00.000	1997-10-08 00:00:00.000	Salzburg	Austria
10687	HUNGO	9	1997-09-30 00:00:00.000	1997-10-28 00:00:00.000	1997-10-30 00:00:00.000	Cork	Ireland
10688	VAFFE	4	1997-10-01 00:00:00.000	1997-10-15 00:00:00.000	1997-10-07 00:00:00.000	Arhus	Denmark
10689	BERGS	1	1997-10-01 00:00:00.000	1997-10-29 00:00:00.000	1997-10-07 00:00:00.000	Lulea	Sweden
10690	HANAR	1	1997-10-02 00:00:00.000	1997-10-30 00:00:00.000	1997-10-03 00:00:00.000	Rio de Janeiro	Brazil
10691	QUICK	2	1997-10-03 00:00:00.000	1997-11-14 00:00:00.000	1997-10-22 00:00:00.000	Cunewalde	Germany
10692	ALFKI	4	1997-10-03 00:00:00.000	1997-10-31 00:00:00.000	1997-10-13 00:00:00.000	Berlin	Germany
10693	WHITC	3	1997-10-06 00:00:00.000	1997-10-20 00:00:00.000	1997-10-10 00:00:00.000	Seattle	USA
10694	QUICK	8	1997-10-06 00:00:00.000	1997-11-03 00:00:00.000	1997-10-09 00:00:00.000	Cunewalde	Germany
10695	WILMK	7	1997-10-07 00:00:00.000	1997-11-18 00:00:00.000	1997-10-14 00:00:00.000	Helsinki	Finland
10696	WHITC	8	1997-10-08 00:00:00.000	1997-11-19 00:00:00.000	1997-10-14 00:00:00.000	Seattle	USA
10697	LINOD	3	1997-10-08 00:00:00.000	1997-11-05 00:00:00.000	1997-10-14 00:00:00.000	I. de Margarita	Venezuela
10698	ERNSH	4	1997-10-09 00:00:00.000	1997-11-06 00:00:00.000	1997-10-17 00:00:00.000	Graz	Austria
10699	MORGK	3	1997-10-09 00:00:00.000	1997-11-06 00:00:00.000	1997-10-13 00:00:00.000	Leipzig	Germany
10700	SAVEA	3	1997-10-10 00:00:00.000	1997-11-07 00:00:00.000	1997-10-16 00:00:00.000	Boise	USA
10701	HUNGO	6	1997-10-13 00:00:00.000	1997-10-27 00:00:00.000	1997-10-15 00:00:00.000	Cork	Ireland
10702	ALFKI	4	1997-10-13 00:00:00.000	1997-11-24 00:00:00.000	1997-10-21 00:00:00.000	Berlin	Germany
10703	FOLKO	6	1997-10-14 00:00:00.000	1997-11-11 00:00:00.000	1997-10-20 00:00:00.000	Bracke	Sweden
10704	QUEEN	6	1997-10-14 00:00:00.000	1997-11-11 00:00:00.000	1997-11-07 00:00:00.000	Sao Paulo	Brazil
10705	HILAA	9	1997-10-15 00:00:00.000	1997-11-12 00:00:00.000	1997-11-18 00:00:00.000	San Cristobal	Venezuela
10706	OLDWO	8	1997-10-16 00:00:00.000	1997-11-13 00:00:00.000	1997-10-21 00:00:00.000	Anchorage	USA
10707	AROUT	4	1997-10-16 00:00:00.000	1997-10-30 00:00:00.000	1997-10-23 00:00:00.000	Colchester	UK
10708	THEBI	6	1997-10-17 00:00:00.000	1997-11-28 00:00:00.000	1997-11-05 00:00:00.000	Portland	USA
10709	GOURL	1	1997-10-17 00:00:00.000	1997-11-14 00:00:00.000	1997-11-20 00:00:00.000	Campinas	Brazil
10710	FRANS	1	1997-10-20 00:00:00.000	1997-11-17 00:00:00.000	1997-10-23 00:00:00.000	Torino	Italy
10711	SAVEA	5	1997-10-21 00:00:00.000	1997-12-02 00:00:00.000	1997-10-29 00:00:00.000	Boise	USA
10712	HUNGO	3	1997-10-21 00:00:00.000	1997-11-18 00:00:00.000	1997-10-31 00:00:00.000	Cork	Ireland
10713	SAVEA	1	1997-10-22 00:00:00.000	1997-11-19 00:00:00.000	1997-10-24 00:00:00.000	Boise	USA
10714	SAVEA	5	1997-10-22 00:00:00.000	1997-11-19 00:00:00.000	1997-10-27 00:00:00.000	Boise	USA
10715	BONAP	3	1997-10-23 00:00:00.000	1997-11-06 00:00:00.000	1997-10-29 00:00:00.000	Marseille	France
10716	RANCH	4	1997-10-24 00:00:00.000	1997-11-21 00:00:00.000	1997-10-27 00:00:00.000	Buenos Aires	Argentina
10717	FRANK	1	1997-10-24 00:00:00.000	1997-11-21 00:00:00.000	1997-10-29 00:00:00.000	Munchen	Germany
10718	KOENE	1	1997-10-27 00:00:00.000	1997-11-24 00:00:00.000	1997-10-29 00:00:00.000	Brandenburg	Germany
10719	LETSS	8	1997-10-27 00:00:00.000	1997-11-24 00:00:00.000	1997-11-05 00:00:00.000	San Francisco	USA
10720	QUEDE	8	1997-10-28 00:00:00.000	1997-11-11 00:00:00.000	1997-11-05 00:00:00.000	Rio de Janeiro	Brazil
10721	QUICK	5	1997-10-29 00:00:00.000	1997-11-26 00:00:00.000	1997-10-31 00:00:00.000	Cunewalde	Germany
10722	SAVEA	8	1997-10-29 00:00:00.000	1997-12-10 00:00:00.000	1997-11-04 00:00:00.000	Boise	USA
10723	WHITC	3	1997-10-30 00:00:00.000	1997-11-27 00:00:00.000	1997-11-25 00:00:00.000	Seattle	USA
10724	MEREP	8	1997-10-30 00:00:00.000	1997-12-11 00:00:00.000	1997-11-05 00:00:00.000	Montreal	Canada
10725	FAMIA	4	1997-10-31 00:00:00.000	1997-11-28 00:00:00.000	1997-11-05 00:00:00.000	Sao Paulo	Brazil
10726	EASTC	4	1997-11-03 00:00:00.000	1997-11-17 00:00:00.000	1997-12-05 00:00:00.000	London	UK
10727	REGGC	2	1997-11-03 00:00:00.000	1997-12-01 00:00:00.000	1997-12-05 00:00:00.000	Reggio Emilia	Italy
10728	QUEEN	4	1997-11-04 00:00:00.000	1997-12-02 00:00:00.000	1997-11-11 00:00:00.000	Sao Paulo	Brazil
10729	LINOD	8	1997-11-04 00:00:00.000	1997-12-16 00:00:00.000	1997-11-14 00:00:00.000	I. de Margarita	Venezuela
10730	BONAP	5	1997-11-05 00:00:00.000	1997-12-03 00:00:00.000	1997-11-14 00:00:00.000	Marseille	France
10731	CHOPS	7	1997-11-06 00:00:00.000	1997-12-04 00:00:00.000	1997-11-14 00:00:00.000	Bern	Switzerland
10732	BONAP	3	1997-11-06 00:00:00.000	1997-12-04 00:00:00.000	1997-11-07 00:00:00.000	Marseille	France
10733	BERGS	1	1997-11-07 00:00:00.000	1997-12-05 00:00:00.000	1997-11-10 00:00:00.000	Lulea	Sweden
10734	GOURL	2	1997-11-07 00:00:00.000	1997-12-05 00:00:00.000	1997-11-12 00:00:00.000	Campinas	Brazil
10735	LETSS	6	1997-11-10 00:00:00.000	1997-12-08 00:00:00.000	1997-11-21 00:00:00.000	San Francisco	USA
10736	HUNGO	9	1997-11-11 00:00:00.000	1997-12-09 00:00:00.000	1997-11-21 00:00:00.000	Cork	Ireland
10737	VINET	2	1997-11-11 00:00:00.000	1997-12-09 00:00:00.000	1997-11-18 00:00:00.000	Reims	France
10738	SPECD	2	1997-11-12 00:00:00.000	1997-12-10 00:00:00.000	1997-11-18 00:00:00.000	Paris	France
10739	VINET	3	1997-11-12 00:00:00.000	1997-12-10 00:00:00.000	1997-11-17 00:00:00.000	Reims	France
10740	WHITC	4	1997-11-13 00:00:00.000	1997-12-11 00:00:00.000	1997-11-25 00:00:00.000	Seattle	USA
10741	AROUT	4	1997-11-14 00:00:00.000	1997-11-28 00:00:00.000	1997-11-18 00:00:00.000	Colchester	UK
10742	BOTTM	3	1997-11-14 00:00:00.000	1997-12-12 00:00:00.000	1997-11-18 00:00:00.000	Tsawassen	Canada
10743	AROUT	1	1997-11-17 00:00:00.000	1997-12-15 00:00:00.000	1997-11-21 00:00:00.000	Colchester	UK
10744	VAFFE	6	1997-11-17 00:00:00.000	1997-12-15 00:00:00.000	1997-11-24 00:00:00.000	Arhus	Denmark
10745	QUICK	9	1997-11-18 00:00:00.000	1997-12-16 00:00:00.000	1997-11-27 00:00:00.000	Cunewalde	Germany
10746	CHOPS	1	1997-11-19 00:00:00.000	1997-12-17 00:00:00.000	1997-11-21 00:00:00.000	Bern	Switzerland
10747	PICCO	6	1997-11-19 00:00:00.000	1997-12-17 00:00:00.000	1997-11-26 00:00:00.000	Salzburg	Austria
10748	SAVEA	3	1997-11-20 00:00:00.000	1997-12-18 00:00:00.000	1997-11-28 00:00:00.000	Boise	USA
10749	ISLAT	4	1997-11-20 00:00:00.000	1997-12-18 00:00:00.000	1997-12-19 00:00:00.000	Cowes	UK
10750	WARTH	9	1997-11-21 00:00:00.000	1997-12-19 00:00:00.000	1997-11-24 00:00:00.000	Oulu	Finland
10751	RICSU	3	1997-11-24 00:00:00.000	1997-12-22 00:00:00.000	1997-12-03 00:00:00.000	Geneve	Switzerland
10752	NORTS	2	1997-11-24 00:00:00.000	1997-12-22 00:00:00.000	1997-11-28 00:00:00.000	London	UK
10753	FRANS	3	1997-11-25 00:00:00.000	1997-12-23 00:00:00.000	1997-11-27 00:00:00.000	Torino	Italy
10754	MAGAA	6	1997-11-25 00:00:00.000	1997-12-23 00:00:00.000	1997-11-27 00:00:00.000	Bergamo	Italy
10755	BONAP	4	1997-11-26 00:00:00.000	1997-12-24 00:00:00.000	1997-11-28 00:00:00.000	Marseille	France
10756	SPLIR	8	1997-11-27 00:00:00.000	1997-12-25 00:00:00.000	1997-12-02 00:00:00.000	Lander	USA
10757	SAVEA	6	1997-11-27 00:00:00.000	1997-12-25 00:00:00.000	1997-12-15 00:00:00.000	Boise	USA
10758	RICSU	3	1997-11-28 00:00:00.000	1997-12-26 00:00:00.000	1997-12-04 00:00:00.000	Geneve	Switzerland
10759	ANATR	3	1997-11-28 00:00:00.000	1997-12-26 00:00:00.000	1997-12-12 00:00:00.000	Mexico D.F.	Mexico
10760	MAISD	4	1997-12-01 00:00:00.000	1997-12-29 00:00:00.000	1997-12-10 00:00:00.000	Bruxelles	Belgium
10761	RATTC	5	1997-12-02 00:00:00.000	1997-12-30 00:00:00.000	1997-12-08 00:00:00.000	Albuquerque	USA
10762	FOLKO	3	1997-12-02 00:00:00.000	1997-12-30 00:00:00.000	1997-12-09 00:00:00.000	Bracke	Sweden
10763	FOLIG	3	1997-12-03 00:00:00.000	1997-12-31 00:00:00.000	1997-12-08 00:00:00.000	Lille	France
10764	ERNSH	6	1997-12-03 00:00:00.000	1997-12-31 00:00:00.000	1997-12-08 00:00:00.000	Graz	Austria
10765	QUICK	3	1997-12-04 00:00:00.000	1998-01-01 00:00:00.000	1997-12-09 00:00:00.000	Cunewalde	Germany
10766	OTTIK	4	1997-12-05 00:00:00.000	1998-01-02 00:00:00.000	1997-12-09 00:00:00.000	Koln	Germany
10767	SUPRD	4	1997-12-05 00:00:00.000	1998-01-02 00:00:00.000	1997-12-15 00:00:00.000	Charleroi	Belgium
10768	AROUT	3	1997-12-08 00:00:00.000	1998-01-05 00:00:00.000	1997-12-15 00:00:00.000	Colchester	UK
10769	VAFFE	3	1997-12-08 00:00:00.000	1998-01-05 00:00:00.000	1997-12-12 00:00:00.000	Arhus	Denmark
10770	HANAR	8	1997-12-09 00:00:00.000	1998-01-06 00:00:00.000	1997-12-17 00:00:00.000	Rio de Janeiro	Brazil
10771	ERNSH	9	1997-12-10 00:00:00.000	1998-01-07 00:00:00.000	1998-01-02 00:00:00.000	Graz	Austria
10772	LEHMS	3	1997-12-10 00:00:00.000	1998-01-07 00:00:00.000	1997-12-19 00:00:00.000	Frankfurt a.M.	Germany
10773	ERNSH	1	1997-12-11 00:00:00.000	1998-01-08 00:00:00.000	1997-12-16 00:00:00.000	Graz	Austria
10774	FOLKO	4	1997-12-11 00:00:00.000	1997-12-25 00:00:00.000	1997-12-12 00:00:00.000	Bracke	Sweden
10775	THECR	7	1997-12-12 00:00:00.000	1998-01-09 00:00:00.000	1997-12-26 00:00:00.000	Butte	USA
10776	ERNSH	1	1997-12-15 00:00:00.000	1998-01-12 00:00:00.000	1997-12-18 00:00:00.000	Graz	Austria
10777	GOURL	7	1997-12-15 00:00:00.000	1997-12-29 00:00:00.000	1998-01-21 00:00:00.000	Campinas	Brazil
10778	BERGS	3	1997-12-16 00:00:00.000	1998-01-13 00:00:00.000	1997-12-24 00:00:00.000	Lulea	Sweden
10779	MORGK	3	1997-12-16 00:00:00.000	1998-01-13 00:00:00.000	1998-01-14 00:00:00.000	Leipzig	Germany
10780	LILAS	2	1997-12-16 00:00:00.000	1997-12-30 00:00:00.000	1997-12-25 00:00:00.000	Barquisimeto	Venezuela
10781	WARTH	2	1997-12-17 00:00:00.000	1998-01-14 00:00:00.000	1997-12-19 00:00:00.000	Oulu	Finland
10782	CACTU	9	1997-12-17 00:00:00.000	1998-01-14 00:00:00.000	1997-12-22 00:00:00.000	Buenos Aires	Argentina
10783	HANAR	4	1997-12-18 00:00:00.000	1998-01-15 00:00:00.000	1997-12-19 00:00:00.000	Rio de Janeiro	Brazil
10784	MAGAA	4	1997-12-18 00:00:00.000	1998-01-15 00:00:00.000	1997-12-22 00:00:00.000	Bergamo	Italy
10785	GROSR	1	1997-12-18 00:00:00.000	1998-01-15 00:00:00.000	1997-12-24 00:00:00.000	Caracas	Venezuela
10786	QUEEN	8	1997-12-19 00:00:00.000	1998-01-16 00:00:00.000	1997-12-23 00:00:00.000	Sao Paulo	Brazil
10787	LAMAI	2	1997-12-19 00:00:00.000	1998-01-02 00:00:00.000	1997-12-26 00:00:00.000	Toulouse	France
10788	QUICK	1	1997-12-22 00:00:00.000	1998-01-19 00:00:00.000	1998-01-19 00:00:00.000	Cunewalde	Germany
10789	FOLIG	1	1997-12-22 00:00:00.000	1998-01-19 00:00:00.000	1997-12-31 00:00:00.000	Lille	France
10790	GOURL	6	1997-12-22 00:00:00.000	1998-01-19 00:00:00.000	1997-12-26 00:00:00.000	Campinas	Brazil
10791	FRANK	6	1997-12-23 00:00:00.000	1998-01-20 00:00:00.000	1998-01-01 00:00:00.000	Munchen	Germany
10792	WOLZA	1	1997-12-23 00:00:00.000	1998-01-20 00:00:00.000	1997-12-31 00:00:00.000	Warszawa	Poland
10793	AROUT	3	1997-12-24 00:00:00.000	1998-01-21 00:00:00.000	1998-01-08 00:00:00.000	Colchester	UK
10794	QUEDE	6	1997-12-24 00:00:00.000	1998-01-21 00:00:00.000	1998-01-02 00:00:00.000	Rio de Janeiro	Brazil
10795	ERNSH	8	1997-12-24 00:00:00.000	1998-01-21 00:00:00.000	1998-01-20 00:00:00.000	Graz	Austria
10796	HILAA	3	1997-12-25 00:00:00.000	1998-01-22 00:00:00.000	1998-01-14 00:00:00.000	San Cristobal	Venezuela
10797	DRACD	7	1997-12-25 00:00:00.000	1998-01-22 00:00:00.000	1998-01-05 00:00:00.000	Aachen	Germany
10798	ISLAT	2	1997-12-26 00:00:00.000	1998-01-23 00:00:00.000	1998-01-05 00:00:00.000	Cowes	UK
10799	KOENE	9	1997-12-26 00:00:00.000	1998-02-06 00:00:00.000	1998-01-05 00:00:00.000	Brandenburg	Germany
10800	SEVES	1	1997-12-26 00:00:00.000	1998-01-23 00:00:00.000	1998-01-05 00:00:00.000	London	UK
10801	BOLID	4	1997-12-29 00:00:00.000	1998-01-26 00:00:00.000	1997-12-31 00:00:00.000	Madrid	Spain
10802	SIMOB	4	1997-12-29 00:00:00.000	1998-01-26 00:00:00.000	1998-01-02 00:00:00.000	Kobenhavn	Denmark
10803	WELLI	4	1997-12-30 00:00:00.000	1998-01-27 00:00:00.000	1998-01-06 00:00:00.000	Resende	Brazil
10804	SEVES	6	1997-12-30 00:00:00.000	1998-01-27 00:00:00.000	1998-01-07 00:00:00.000	London	UK
10805	THEBI	2	1997-12-30 00:00:00.000	1998-01-27 00:00:00.000	1998-01-09 00:00:00.000	Portland	USA
10806	VICTE	3	1997-12-31 00:00:00.000	1998-01-28 00:00:00.000	1998-01-05 00:00:00.000	Lyon	France
10807	FRANS	4	1997-12-31 00:00:00.000	1998-01-28 00:00:00.000	1998-01-30 00:00:00.000	Torino	Italy
10808	OLDWO	2	1998-01-01 00:00:00.000	1998-01-29 00:00:00.000	1998-01-09 00:00:00.000	Anchorage	USA
10809	WELLI	7	1998-01-01 00:00:00.000	1998-01-29 00:00:00.000	1998-01-07 00:00:00.000	Resende	Brazil
10810	LAUGB	2	1998-01-01 00:00:00.000	1998-01-29 00:00:00.000	1998-01-07 00:00:00.000	Vancouver	Canada
10811	LINOD	8	1998-01-02 00:00:00.000	1998-01-30 00:00:00.000	1998-01-08 00:00:00.000	I. de Margarita	Venezuela
10812	REGGC	5	1998-01-02 00:00:00.000	1998-01-30 00:00:00.000	1998-01-12 00:00:00.000	Reggio Emilia	Italy
10813	RICAR	1	1998-01-05 00:00:00.000	1998-02-02 00:00:00.000	1998-01-09 00:00:00.000	Rio de Janeiro	Brazil
10814	VICTE	3	1998-01-05 00:00:00.000	1998-02-02 00:00:00.000	1998-01-14 00:00:00.000	Lyon	France
10815	SAVEA	2	1998-01-05 00:00:00.000	1998-02-02 00:00:00.000	1998-01-14 00:00:00.000	Boise	USA
10816	GREAL	4	1998-01-06 00:00:00.000	1998-02-03 00:00:00.000	1998-02-04 00:00:00.000	Eugene	USA
10817	KOENE	3	1998-01-06 00:00:00.000	1998-01-20 00:00:00.000	1998-01-13 00:00:00.000	Brandenburg	Germany
10818	MAGAA	7	1998-01-07 00:00:00.000	1998-02-04 00:00:00.000	1998-01-12 00:00:00.000	Bergamo	Italy
10819	CACTU	2	1998-01-07 00:00:00.000	1998-02-04 00:00:00.000	1998-01-16 00:00:00.000	Buenos Aires	Argentina
10820	RATTC	3	1998-01-07 00:00:00.000	1998-02-04 00:00:00.000	1998-01-13 00:00:00.000	Albuquerque	USA
10821	SPLIR	1	1998-01-08 00:00:00.000	1998-02-05 00:00:00.000	1998-01-15 00:00:00.000	Lander	USA
10822	TRAIH	6	1998-01-08 00:00:00.000	1998-02-05 00:00:00.000	1998-01-16 00:00:00.000	Kirkland	USA
10823	LILAS	5	1998-01-09 00:00:00.000	1998-02-06 00:00:00.000	1998-01-13 00:00:00.000	Barquisimeto	Venezuela
10824	FOLKO	8	1998-01-09 00:00:00.000	1998-02-06 00:00:00.000	1998-01-30 00:00:00.000	Bracke	Sweden
10825	DRACD	1	1998-01-09 00:00:00.000	1998-02-06 00:00:00.000	1998-01-14 00:00:00.000	Aachen	Germany
10826	BLONP	6	1998-01-12 00:00:00.000	1998-02-09 00:00:00.000	1998-02-06 00:00:00.000	Strasbourg	France
10827	BONAP	1	1998-01-12 00:00:00.000	1998-01-26 00:00:00.000	1998-02-06 00:00:00.000	Marseille	France
10828	RANCH	9	1998-01-13 00:00:00.000	1998-01-27 00:00:00.000	1998-02-04 00:00:00.000	Buenos Aires	Argentina
10829	ISLAT	9	1998-01-13 00:00:00.000	1998-02-10 00:00:00.000	1998-01-23 00:00:00.000	Cowes	UK
10830	TRADH	4	1998-01-13 00:00:00.000	1998-02-24 00:00:00.000	1998-01-21 00:00:00.000	Sao Paulo	Brazil
10831	SANTG	3	1998-01-14 00:00:00.000	1998-02-11 00:00:00.000	1998-01-23 00:00:00.000	Stavern	Norway
10832	LAMAI	2	1998-01-14 00:00:00.000	1998-02-11 00:00:00.000	1998-01-19 00:00:00.000	Toulouse	France
10833	OTTIK	6	1998-01-15 00:00:00.000	1998-02-12 00:00:00.000	1998-01-23 00:00:00.000	Koln	Germany
10834	TRADH	1	1998-01-15 00:00:00.000	1998-02-12 00:00:00.000	1998-01-19 00:00:00.000	Sao Paulo	Brazil
10835	ALFKI	1	1998-01-15 00:00:00.000	1998-02-12 00:00:00.000	1998-01-21 00:00:00.000	Berlin	Germany
10836	ERNSH	7	1998-01-16 00:00:00.000	1998-02-13 00:00:00.000	1998-01-21 00:00:00.000	Graz	Austria
10837	BERGS	9	1998-01-16 00:00:00.000	1998-02-13 00:00:00.000	1998-01-23 00:00:00.000	Lulea	Sweden
10838	LINOD	3	1998-01-19 00:00:00.000	1998-02-16 00:00:00.000	1998-01-23 00:00:00.000	I. de Margarita	Venezuela
10839	TRADH	3	1998-01-19 00:00:00.000	1998-02-16 00:00:00.000	1998-01-22 00:00:00.000	Sao Paulo	Brazil
10840	LINOD	4	1998-01-19 00:00:00.000	1998-03-02 00:00:00.000	1998-02-16 00:00:00.000	I. de Margarita	Venezuela
10841	SUPRD	5	1998-01-20 00:00:00.000	1998-02-17 00:00:00.000	1998-01-29 00:00:00.000	Charleroi	Belgium
10842	TORTU	1	1998-01-20 00:00:00.000	1998-02-17 00:00:00.000	1998-01-29 00:00:00.000	Mexico D.F.	Mexico
10843	VICTE	4	1998-01-21 00:00:00.000	1998-02-18 00:00:00.000	1998-01-26 00:00:00.000	Lyon	France
10844	PICCO	8	1998-01-21 00:00:00.000	1998-02-18 00:00:00.000	1998-01-26 00:00:00.000	Salzburg	Austria
10845	QUICK	8	1998-01-21 00:00:00.000	1998-02-04 00:00:00.000	1998-01-30 00:00:00.000	Cunewalde	Germany
10846	SUPRD	2	1998-01-22 00:00:00.000	1998-03-05 00:00:00.000	1998-01-23 00:00:00.000	Charleroi	Belgium
10847	SAVEA	4	1998-01-22 00:00:00.000	1998-02-05 00:00:00.000	1998-02-10 00:00:00.000	Boise	USA
10848	CONSH	7	1998-01-23 00:00:00.000	1998-02-20 00:00:00.000	1998-01-29 00:00:00.000	London	UK
10849	KOENE	9	1998-01-23 00:00:00.000	1998-02-20 00:00:00.000	1998-01-30 00:00:00.000	Brandenburg	Germany
10850	VICTE	1	1998-01-23 00:00:00.000	1998-03-06 00:00:00.000	1998-01-30 00:00:00.000	Lyon	France
10851	RICAR	5	1998-01-26 00:00:00.000	1998-02-23 00:00:00.000	1998-02-02 00:00:00.000	Rio de Janeiro	Brazil
10852	RATTC	8	1998-01-26 00:00:00.000	1998-02-09 00:00:00.000	1998-01-30 00:00:00.000	Albuquerque	USA
10853	BLAUS	9	1998-01-27 00:00:00.000	1998-02-24 00:00:00.000	1998-02-03 00:00:00.000	Mannheim	Germany
10854	ERNSH	3	1998-01-27 00:00:00.000	1998-02-24 00:00:00.000	1998-02-05 00:00:00.000	Graz	Austria
10855	OLDWO	3	1998-01-27 00:00:00.000	1998-02-24 00:00:00.000	1998-02-04 00:00:00.000	Anchorage	USA
10856	ANTON	3	1998-01-28 00:00:00.000	1998-02-25 00:00:00.000	1998-02-10 00:00:00.000	Mexico D.F.	Mexico
10857	BERGS	8	1998-01-28 00:00:00.000	1998-02-25 00:00:00.000	1998-02-06 00:00:00.000	Lulea	Sweden
10858	LACOR	2	1998-01-29 00:00:00.000	1998-02-26 00:00:00.000	1998-02-03 00:00:00.000	Versailles	France
10859	FRANK	1	1998-01-29 00:00:00.000	1998-02-26 00:00:00.000	1998-02-02 00:00:00.000	Munchen	Germany
10860	FRANR	3	1998-01-29 00:00:00.000	1998-02-26 00:00:00.000	1998-02-04 00:00:00.000	Nantes	France
10861	WHITC	4	1998-01-30 00:00:00.000	1998-02-27 00:00:00.000	1998-02-17 00:00:00.000	Seattle	USA
10862	LEHMS	8	1998-01-30 00:00:00.000	1998-03-13 00:00:00.000	1998-02-02 00:00:00.000	Frankfurt a.M.	Germany
10863	HILAA	4	1998-02-02 00:00:00.000	1998-03-02 00:00:00.000	1998-02-17 00:00:00.000	San Cristobal	Venezuela
10864	AROUT	4	1998-02-02 00:00:00.000	1998-03-02 00:00:00.000	1998-02-09 00:00:00.000	Colchester	UK
10865	QUICK	2	1998-02-02 00:00:00.000	1998-02-16 00:00:00.000	1998-02-12 00:00:00.000	Cunewalde	Germany
10866	BERGS	5	1998-02-03 00:00:00.000	1998-03-03 00:00:00.000	1998-02-12 00:00:00.000	Lulea	Sweden
10867	LONEP	6	1998-02-03 00:00:00.000	1998-03-17 00:00:00.000	1998-02-11 00:00:00.000	Portland	USA
10868	QUEEN	7	1998-02-04 00:00:00.000	1998-03-04 00:00:00.000	1998-02-23 00:00:00.000	Sao Paulo	Brazil
10869	SEVES	5	1998-02-04 00:00:00.000	1998-03-04 00:00:00.000	1998-02-09 00:00:00.000	London	UK
10870	WOLZA	5	1998-02-04 00:00:00.000	1998-03-04 00:00:00.000	1998-02-13 00:00:00.000	Warszawa	Poland
10871	BONAP	9	1998-02-05 00:00:00.000	1998-03-05 00:00:00.000	1998-02-10 00:00:00.000	Marseille	France
10872	GODOS	5	1998-02-05 00:00:00.000	1998-03-05 00:00:00.000	1998-02-09 00:00:00.000	Sevilla	Spain
10873	WILMK	4	1998-02-06 00:00:00.000	1998-03-06 00:00:00.000	1998-02-09 00:00:00.000	Helsinki	Finland
10874	GODOS	5	1998-02-06 00:00:00.000	1998-03-06 00:00:00.000	1998-02-11 00:00:00.000	Sevilla	Spain
10875	BERGS	4	1998-02-06 00:00:00.000	1998-03-06 00:00:00.000	1998-03-03 00:00:00.000	Lulea	Sweden
10876	BONAP	7	1998-02-09 00:00:00.000	1998-03-09 00:00:00.000	1998-02-12 00:00:00.000	Marseille	France
10877	RICAR	1	1998-02-09 00:00:00.000	1998-03-09 00:00:00.000	1998-02-19 00:00:00.000	Rio de Janeiro	Brazil
10878	QUICK	4	1998-02-10 00:00:00.000	1998-03-10 00:00:00.000	1998-02-12 00:00:00.000	Cunewalde	Germany
10879	WILMK	3	1998-02-10 00:00:00.000	1998-03-10 00:00:00.000	1998-02-12 00:00:00.000	Helsinki	Finland
10880	FOLKO	7	1998-02-10 00:00:00.000	1998-03-24 00:00:00.000	1998-02-18 00:00:00.000	Bracke	Sweden
10881	CACTU	4	1998-02-11 00:00:00.000	1998-03-11 00:00:00.000	1998-02-18 00:00:00.000	Buenos Aires	Argentina
10882	SAVEA	4	1998-02-11 00:00:00.000	1998-03-11 00:00:00.000	1998-02-20 00:00:00.000	Boise	USA
10883	LONEP	8	1998-02-12 00:00:00.000	1998-03-12 00:00:00.000	1998-02-20 00:00:00.000	Portland	USA
10884	LETSS	4	1998-02-12 00:00:00.000	1998-03-12 00:00:00.000	1998-02-13 00:00:00.000	San Francisco	USA
10885	SUPRD	6	1998-02-12 00:00:00.000	1998-03-12 00:00:00.000	1998-02-18 00:00:00.000	Charleroi	Belgium
10886	HANAR	1	1998-02-13 00:00:00.000	1998-03-13 00:00:00.000	1998-03-02 00:00:00.000	Rio de Janeiro	Brazil
10887	GALED	8	1998-02-13 00:00:00.000	1998-03-13 00:00:00.000	1998-02-16 00:00:00.000	Barcelona	Spain
10888	GODOS	1	1998-02-16 00:00:00.000	1998-03-16 00:00:00.000	1998-02-23 00:00:00.000	Sevilla	Spain
10889	RATTC	9	1998-02-16 00:00:00.000	1998-03-16 00:00:00.000	1998-02-23 00:00:00.000	Albuquerque	USA
